asset_id,asset_type,subtype,etf_code,ts_code,name_cn,name_en,exchange_code,exchange_name,country,currency,fund_company,fund_type,invest_type,tracking_index_code,tracking_index_name,underlying_group,nav_available,premium_discount_available,can_subscribe_redeem,creation_redemption_unit,pcfl_available,tradable,can_long,can_short,data_source_1,data_source_2,source_status,update_date,notes,etf_importance_level,etf_quality_status,etf_category_refined,underlying_group_review_required,underlying_group_review_reason,is_core_arbitrage_etf,is_etf_option_underlying,classification_method
ETF_SSE_510570,ETF,BROAD_BASED_ETF,510570,510570.SH,中证500ETF兴业,TODO,SSE,上海证券交易所,CN,CNY,兴业基金,股票型,被动指数型,CHECK,中证500指数收益率,CSI500,CHECK,CHECK,CHECK,CHECK,CHECK,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。,IMPORTANT,MAPPED,BROAD_BASED_ETF,N,,N,N,NAME_KEYWORD_RULE
ETF_SSE_510580,ETF,BROAD_BASED_ETF,510580,510580.SH,中证500ETF易方达,TODO,SSE,上海证券交易所,CN,CNY,易方达基金,股票型,被动指数型,CHECK,中证500指数,CSI500,CHECK,CHECK,CHECK,CHECK,CHECK,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。,IMPORTANT,MAPPED,BROAD_BASED_ETF,N,,N,N,NAME_KEYWORD_RULE
ETF_SSE_510590,ETF,BROAD_BASED_ETF,510590,510590.SH,中证500ETF平安,TODO,SSE,上海证券交易所,CN,CNY,平安基金,股票型,被动指数型,CHECK,中证500指数收益率,CSI500,CHECK,CHECK,CHECK,CHECK,CHECK,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。,IMPORTANT,MAPPED,BROAD_BASED_ETF,N,,N,N,NAME_KEYWORD_RULE
ETF_SSE_510600,ETF,BROAD_BASED_ETF,510600,510600.SH,上证50ETF申万菱信,TODO,SSE,上海证券交易所,CN,CNY,申万菱信基金,股票型,被动指数型,CHECK,上证50指数,SSE50,CHECK,CHECK,CHECK,CHECK,CHECK,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。,IMPORTANT,MAPPED,BROAD_BASED_ETF,N,,N,N,NAME_KEYWORD_RULE
ETF_SSE_510630,ETF,ETF,510630,510630.SH,消费ETF华夏,TODO,SSE,上海证券交易所,CN,CNY,华夏基金,股票型,被动指数型,CHECK,上证主要消费行业指数,CHECK,CHECK,CHECK,CHECK,CHECK,CHECK,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。,LATER_STAGE,NON_CORE_UNDERLYING_GROUP_NOT_REQUIRED_NOW,THEMATIC_OR_SECTOR_ETF,N,THEMATIC_ETF_LATER_STAGE,N,N,NAME_KEYWORD_RULE
ETF_SSE_510650,ETF,ETF,510650,510650.SH,金融地产ETF华夏,TODO,SSE,上海证券交易所,CN,CNY,华夏基金,股票型,被动指数型,CHECK,上证金融地产行业指数,CHECK,CHECK,CHECK,CHECK,CHECK,CHECK,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。,LATER_STAGE,NON_CORE_UNDERLYING_GROUP_NOT_REQUIRED_NOW,OTHER_ETF,N,NOT_CORE_FOR_CURRENT_STAGE,N,N,NAME_KEYWORD_RULE
ETF_SSE_510660,ETF,ETF,510660,510660.SH,医药ETF华夏,TODO,SSE,上海证券交易所,CN,CNY,华夏基金,股票型,被动指数型,CHECK,上证医药卫生行业指数,CHECK,CHECK,CHECK,CHECK,CHECK,CHECK,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。,LATER_STAGE,NON_CORE_UNDERLYING_GROUP_NOT_REQUIRED_NOW,THEMATIC_OR_SECTOR_ETF,N,THEMATIC_ETF_LATER_STAGE,N,N,NAME_KEYWORD_RULE
ETF_SSE_510670,ETF,ETF,510670,510670.SH,上证180ETF华夏,TODO,SSE,上海证券交易所,CN,CNY,华夏基金,股票型,被动指数型,CHECK,上证180指数收益率,CHECK,CHECK,CHECK,CHECK,CHECK,CHECK,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。,LATER_STAGE,NON_CORE_UNDERLYING_GROUP_NOT_REQUIRED_NOW,OTHER_ETF,N,NOT_CORE_FOR_CURRENT_STAGE,N,N,NAME_KEYWORD_RULE
ETF_SSE_510680,ETF,BROAD_BASED_ETF,510680,510680.SH,上证50ETF万家,TODO,SSE,上海证券交易所,CN,CNY,万家基金,股票型,被动指数型,CHECK,上证50指数,SSE50,CHECK,CHECK,CHECK,CHECK,CHECK,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。,IMPORTANT,MAPPED,BROAD_BASED_ETF,N,,N,N,NAME_KEYWORD_RULE
ETF_SSE_510690,ETF,ETF,510690,510690.SH,兴业金融ETF(退市),TODO,SSE,上海证券交易所,CN,CNY,兴业基金,股票型,被动指数型,CHECK,上证180金融股指数收益率,CHECK,CHECK,CHECK,CHECK,CHECK,CHECK,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。,LATER_STAGE,NON_CORE_UNDERLYING_GROUP_NOT_REQUIRED_NOW,OTHER_ETF,N,NOT_CORE_FOR_CURRENT_STAGE,N,N,NAME_KEYWORD_RULE
ETF_SSE_510700,ETF,ETF,510700,510700.SH,百强ETF(退市),TODO,SSE,上海证券交易所,CN,CNY,长盛基金,股票型,被动指数型,CHECK,上证市值百强指数,CHECK,CHECK,CHECK,CHECK,CHECK,CHECK,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。,LATER_STAGE,NON_CORE_UNDERLYING_GROUP_NOT_REQUIRED_NOW,OTHER_ETF,N,NOT_CORE_FOR_CURRENT_STAGE,N,N,NAME_KEYWORD_RULE
ETF_SSE_510710,ETF,BROAD_BASED_ETF,510710,510710.SH,上证50ETF博时,TODO,SSE,上海证券交易所,CN,CNY,博时基金,股票型,被动指数型,CHECK,上证50指数,SSE50,CHECK,CHECK,CHECK,CHECK,CHECK,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。,IMPORTANT,MAPPED,BROAD_BASED_ETF,N,,N,N,NAME_KEYWORD_RULE
ETF_SSE_510720,ETF,BROAD_BASED_ETF,510720,510720.SH,红利国企ETF国泰,TODO,SSE,上海证券交易所,CN,CNY,国泰基金,股票型,被动指数型,CHECK,上证国有企业红利指数收益率,SSE_DIVIDEND,CHECK,CHECK,CHECK,CHECK,CHECK,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。,IMPORTANT,MAPPED,BROAD_BASED_ETF,N,,N,N,NAME_KEYWORD_RULE
ETF_SSE_510760,ETF,ETF,510760,510760.SH,上证指数ETF国泰,TODO,SSE,上海证券交易所,CN,CNY,国泰基金,股票型,被动指数型,CHECK,上证综合指数收益率,CHECK,CHECK,CHECK,CHECK,CHECK,CHECK,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。,LATER_STAGE,NON_CORE_UNDERLYING_GROUP_NOT_REQUIRED_NOW,OTHER_ETF,N,NOT_CORE_FOR_CURRENT_STAGE,N,N,NAME_KEYWORD_RULE
ETF_SSE_510770,ETF,ETF,510770,510770.SH,G60创新ETF申万菱信,TODO,SSE,上海证券交易所,CN,CNY,申万菱信基金,股票型,被动指数型,CHECK,上证G60战略新兴产业成份指数收益率,CHECK,CHECK,CHECK,CHECK,CHECK,CHECK,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。,LATER_STAGE,NON_CORE_UNDERLYING_GROUP_NOT_REQUIRED_NOW,OTHER_ETF,N,NOT_CORE_FOR_CURRENT_STAGE,N,N,NAME_KEYWORD_RULE
ETF_SSE_510800,ETF,BROAD_BASED_ETF,510800,510800.SH,上证50ETF建信,TODO,SSE,上海证券交易所,CN,CNY,建信基金,股票型,被动指数型,CHECK,上证50指数收益率,SSE50,CHECK,CHECK,CHECK,CHECK,CHECK,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。,IMPORTANT,MAPPED,BROAD_BASED_ETF,N,,N,N,NAME_KEYWORD_RULE
ETF_SSE_510810,ETF,ETF,510810,510810.SH,上海国企ETF汇添富,TODO,SSE,上海证券交易所,CN,CNY,汇添富基金,股票型,被动指数型,CHECK,中证上海国企指数,CHECK,CHECK,CHECK,CHECK,CHECK,CHECK,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。,LATER_STAGE,NON_CORE_UNDERLYING_GROUP_NOT_REQUIRED_NOW,OTHER_ETF,N,NOT_CORE_FOR_CURRENT_STAGE,N,N,NAME_KEYWORD_RULE
ETF_SSE_510850,ETF,BROAD_BASED_ETF,510850,510850.SH,上证50ETF工银,TODO,SSE,上海证券交易所,CN,CNY,工银瑞信基金,股票型,被动指数型,CHECK,上证50指数收益率,SSE50,CHECK,CHECK,CHECK,CHECK,CHECK,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。,IMPORTANT,MAPPED,BROAD_BASED_ETF,N,,N,N,NAME_KEYWORD_RULE
ETF_SSE_510860,ETF,BROAD_BASED_ETF,510860,510860.SH,兴业上证50ETF(退市),TODO,SSE,上海证券交易所,CN,CNY,兴业基金,股票型,被动指数型,CHECK,上证50指数收益率,SSE50,CHECK,CHECK,CHECK,CHECK,CHECK,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。,IMPORTANT,MAPPED,BROAD_BASED_ETF,N,,N,N,NAME_KEYWORD_RULE
ETF_SSE_510880,ETF,BROAD_BASED_ETF,510880,510880.SH,红利ETF华泰柏瑞,TODO,SSE,上海证券交易所,CN,CNY,华泰柏瑞基金,股票型,被动指数型,CHECK,上证红利指数,SSE_DIVIDEND,CHECK,CHECK,CHECK,CHECK,CHECK,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。,CORE,CORE_MAPPED,BROAD_BASED_ETF,N,,Y,N,CORE_ETF_CODE_RULE
ETF_SSE_510890,ETF,BROAD_BASED_ETF,510890,510890.SH,红利低波ETF(退市),TODO,SSE,上海证券交易所,CN,CNY,兴业基金,股票型,被动指数型,CHECK,上证红利低波动指数收益率,SSE_DIVIDEND,CHECK,CHECK,CHECK,CHECK,CHECK,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。,IMPORTANT,MAPPED,BROAD_BASED_ETF,N,,N,N,NAME_KEYWORD_RULE
ETF_SSE_510900,ETF,ETF,510900,510900.SH,恒生中国企业ETF易方达,TODO,SSE,上海证券交易所,CN,CNY,易方达基金,股票型,被动指数型,CHECK,恒生中国企业指数(使用估值汇率折算),CHECK,CHECK,CHECK,CHECK,CHECK,CHECK,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。,LATER_STAGE,NON_CORE_UNDERLYING_GROUP_NOT_REQUIRED_NOW,CROSS_BORDER_ETF,N,FOREIGN_MAPPING_STAGE,N,N,NAME_KEYWORD_RULE
ETF_SSE_510950,ETF,BROAD_BASED_ETF,510950,510950.SH,上证50ETF广发,TODO,SSE,上海证券交易所,CN,CNY,广发基金,股票型,被动指数型,CHECK,上证50指数收益率,SSE50,CHECK,CHECK,CHECK,CHECK,CHECK,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。,IMPORTANT,MAPPED,BROAD_BASED_ETF,N,,N,N,NAME_KEYWORD_RULE
ETF_SSE_510980,ETF,ETF,510980,510980.SH,上证指数ETF汇添富,TODO,SSE,上海证券交易所,CN,CNY,汇添富基金,股票型,被动指数型,CHECK,上证综合指数收益率,CHECK,CHECK,CHECK,CHECK,CHECK,CHECK,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。,LATER_STAGE,NON_CORE_UNDERLYING_GROUP_NOT_REQUIRED_NOW,OTHER_ETF,N,NOT_CORE_FOR_CURRENT_STAGE,N,N,NAME_KEYWORD_RULE
ETF_SSE_510990,ETF,ETF,510990,510990.SH,180ESGETF工银,TODO,SSE,上海证券交易所,CN,CNY,工银瑞信基金,股票型,被动指数型,CHECK,中证180ESG指数收益率,CHECK,CHECK,CHECK,CHECK,CHECK,CHECK,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。,LATER_STAGE,NON_CORE_UNDERLYING_GROUP_NOT_REQUIRED_NOW,OTHER_ETF,N,NOT_CORE_FOR_CURRENT_STAGE,N,N,NAME_KEYWORD_RULE
ETF_SSE_511000,ETF,BOND_ETF,511000,511000.SH,长三角地方债ETF(退市),TODO,SSE,上海证券交易所,CN,CNY,招商基金,债券型,被动指数型,CHECK,中债-0-3年长三角地方政府债指数收益率,CHECK,CHECK,CHECK,CHECK,CHECK,CHECK,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。,LOW_FOR_CURRENT_ARBITRAGE_MAPPING,NON_CORE_UNDERLYING_GROUP_NOT_REQUIRED_NOW,BOND_OR_MONEY_ETF,N,NOT_CORE_FOR_CURRENT_STAGE,N,N,NAME_KEYWORD_RULE
ETF_SSE_511010,ETF,BOND_ETF,511010,511010.SH,国债ETF国泰,TODO,SSE,上海证券交易所,CN,CNY,国泰基金,债券型,被动指数型,CHECK,上证5年期国债指数收益率,CHECK,CHECK,CHECK,CHECK,CHECK,CHECK,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。,LOW_FOR_CURRENT_ARBITRAGE_MAPPING,NON_CORE_UNDERLYING_GROUP_NOT_REQUIRED_NOW,BOND_OR_MONEY_ETF,N,NOT_CORE_FOR_CURRENT_STAGE,N,N,NAME_KEYWORD_RULE
ETF_SSE_511020,ETF,BOND_ETF,511020,511020.SH,国债ETF平安,TODO,SSE,上海证券交易所,CN,CNY,平安基金,债券型,被动指数型,CHECK,中证5-10年期国债活跃券指数收益率*100%,CHECK,CHECK,CHECK,CHECK,CHECK,CHECK,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。,LOW_FOR_CURRENT_ARBITRAGE_MAPPING,NON_CORE_UNDERLYING_GROUP_NOT_REQUIRED_NOW,BOND_OR_MONEY_ETF,N,NOT_CORE_FOR_CURRENT_STAGE,N,N,NAME_KEYWORD_RULE
ETF_SSE_511030,ETF,BOND_ETF,511030,511030.SH,公司债ETF平安,TODO,SSE,上海证券交易所,CN,CNY,平安基金,债券型,被动指数型,CHECK,中债-中高等级公司债利差因子指数收益率,CHECK,CHECK,CHECK,CHECK,CHECK,CHECK,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。,LOW_FOR_CURRENT_ARBITRAGE_MAPPING,NON_CORE_UNDERLYING_GROUP_NOT_REQUIRED_NOW,BOND_OR_MONEY_ETF,N,NOT_CORE_FOR_CURRENT_STAGE,N,N,NAME_KEYWORD_RULE
ETF_SSE_511050,ETF,BOND_ETF,511050,511050.SH,地方债ETF(退市),TODO,SSE,上海证券交易所,CN,CNY,兴业基金,债券型,被动指数型,CHECK,上证1-5年期地方政府债指数收益率,CHECK,CHECK,CHECK,CHECK,CHECK,CHECK,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。,LOW_FOR_CURRENT_ARBITRAGE_MAPPING,NON_CORE_UNDERLYING_GROUP_NOT_REQUIRED_NOW,BOND_OR_MONEY_ETF,N,NOT_CORE_FOR_CURRENT_STAGE,N,N,NAME_KEYWORD_RULE
ETF_SSE_511060,ETF,BOND_ETF,511060,511060.SH,5年地方债ETF海富通,TODO,SSE,上海证券交易所,CN,CNY,海富通基金,债券型,被动指数型,CHECK,上证5年期地方政府债指数收益率,CHECK,CHECK,CHECK,CHECK,CHECK,CHECK,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。,LOW_FOR_CURRENT_ARBITRAGE_MAPPING,NON_CORE_UNDERLYING_GROUP_NOT_REQUIRED_NOW,BOND_OR_MONEY_ETF,N,NOT_CORE_FOR_CURRENT_STAGE,N,N,NAME_KEYWORD_RULE
ETF_SSE_511070,ETF,BOND_ETF,511070,511070.SH,公司债ETF南方,TODO,SSE,上海证券交易所,CN,CNY,南方基金,债券型,被动指数型,CHECK,上证基准做市公司债指数收益率,CHECK,CHECK,CHECK,CHECK,CHECK,CHECK,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。,LOW_FOR_CURRENT_ARBITRAGE_MAPPING,NON_CORE_UNDERLYING_GROUP_NOT_REQUIRED_NOW,BOND_OR_MONEY_ETF,N,NOT_CORE_FOR_CURRENT_STAGE,N,N,NAME_KEYWORD_RULE
ETF_SSE_511090,ETF,BOND_ETF,511090,511090.SH,30年国债ETF鹏扬,TODO,SSE,上海证券交易所,CN,CNY,鹏扬基金,债券型,被动指数型,CHECK,中债-30年期国债指数收益率,CHECK,CHECK,CHECK,CHECK,CHECK,CHECK,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。,LOW_FOR_CURRENT_ARBITRAGE_MAPPING,NON_CORE_UNDERLYING_GROUP_NOT_REQUIRED_NOW,BOND_OR_MONEY_ETF,N,NOT_CORE_FOR_CURRENT_STAGE,N,N,NAME_KEYWORD_RULE
ETF_SSE_511100,ETF,BOND_ETF,511100,511100.SH,国债ETF华夏,TODO,SSE,上海证券交易所,CN,CNY,华夏基金,债券型,被动指数型,CHECK,上证基准做市国债指数收益率,CHECK,CHECK,CHECK,CHECK,CHECK,CHECK,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。,LOW_FOR_CURRENT_ARBITRAGE_MAPPING,NON_CORE_UNDERLYING_GROUP_NOT_REQUIRED_NOW,BOND_OR_MONEY_ETF,N,NOT_CORE_FOR_CURRENT_STAGE,N,N,NAME_KEYWORD_RULE
ETF_SSE_511110,ETF,BOND_ETF,511110,511110.SH,公司债ETF易方达,TODO,SSE,上海证券交易所,CN,CNY,易方达基金,债券型,被动指数型,CHECK,上证基准做市公司债指数收益率,CHECK,CHECK,CHECK,CHECK,CHECK,CHECK,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。,LOW_FOR_CURRENT_ARBITRAGE_MAPPING,NON_CORE_UNDERLYING_GROUP_NOT_REQUIRED_NOW,BOND_OR_MONEY_ETF,N,NOT_CORE_FOR_CURRENT_STAGE,N,N,NAME_KEYWORD_RULE
ETF_SSE_511120,ETF,BOND_ETF,511120,511120.SH,科创债ETF广发,TODO,SSE,上海证券交易所,CN,CNY,广发基金,债券型,被动指数型,CHECK,上证AAA科技创新公司债指数收益率,CHECK,CHECK,CHECK,CHECK,CHECK,CHECK,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。,LOW_FOR_CURRENT_ARBITRAGE_MAPPING,NON_CORE_UNDERLYING_GROUP_NOT_REQUIRED_NOW,BOND_OR_MONEY_ETF,N,NOT_CORE_FOR_CURRENT_STAGE,N,N,NAME_KEYWORD_RULE
ETF_SSE_511130,ETF,BOND_ETF,511130,511130.SH,30年国债ETF博时,TODO,SSE,上海证券交易所,CN,CNY,博时基金,债券型,被动指数型,CHECK,上证30年期国债指数收益率,CHECK,CHECK,CHECK,CHECK,CHECK,CHECK,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。,LOW_FOR_CURRENT_ARBITRAGE_MAPPING,NON_CORE_UNDERLYING_GROUP_NOT_REQUIRED_NOW,BOND_OR_MONEY_ETF,N,NOT_CORE_FOR_CURRENT_STAGE,N,N,NAME_KEYWORD_RULE
ETF_SSE_511150,ETF,BOND_ETF,511150,511150.SH,科创债ETF永赢,TODO,SSE,上海证券交易所,CN,CNY,永赢基金,债券型,被动指数型,CHECK,上证AAA科技创新公司债指数收益率,CHECK,CHECK,CHECK,CHECK,CHECK,CHECK,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。,LOW_FOR_CURRENT_ARBITRAGE_MAPPING,NON_CORE_UNDERLYING_GROUP_NOT_REQUIRED_NOW,BOND_OR_MONEY_ETF,N,NOT_CORE_FOR_CURRENT_STAGE,N,N,NAME_KEYWORD_RULE
ETF_SSE_511160,ETF,BOND_ETF,511160,511160.SH,国债ETF东财,TODO,SSE,上海证券交易所,CN,CNY,东财基金,债券型,被动指数型,CHECK,中证1-3年国债指数收益率,CHECK,CHECK,CHECK,CHECK,CHECK,CHECK,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。,LOW_FOR_CURRENT_ARBITRAGE_MAPPING,NON_CORE_UNDERLYING_GROUP_NOT_REQUIRED_NOW,BOND_OR_MONEY_ETF,N,NOT_CORE_FOR_CURRENT_STAGE,N,N,NAME_KEYWORD_RULE
ETF_SSE_511180,ETF,BOND_ETF,511180,511180.SH,可转债ETF海富通,TODO,SSE,上海证券交易所,CN,CNY,海富通基金,债券型,被动指数型,CHECK,上证投资级可转债及可交换债券指数收益率,CHECK,CHECK,CHECK,CHECK,CHECK,CHECK,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。,LOW_FOR_CURRENT_ARBITRAGE_MAPPING,NON_CORE_UNDERLYING_GROUP_NOT_REQUIRED_NOW,BOND_OR_MONEY_ETF,N,NOT_CORE_FOR_CURRENT_STAGE,N,N,NAME_KEYWORD_RULE
ETF_SSE_511190,ETF,BOND_ETF,511190,511190.SH,信用债ETF海富通,TODO,SSE,上海证券交易所,CN,CNY,海富通基金,债券型,被动指数型,CHECK,上证基准做市公司债指数收益率,CHECK,CHECK,CHECK,CHECK,CHECK,CHECK,Y,Y,CHECK,Tushare,AKShare,ETF_MASTER_TUSHARE_AKSHARE_NEED_REVIEW,2026-05-22,基于 Tushare fund_basic 场内基金自动筛选 ETF，ETF 申赎清单和折溢价字段后续补充。,LOW_FOR_CURRENT_ARBITRAGE_MAPPING,NON_CORE_UNDERLYING_GROUP_NOT_REQUIRED_NOW,BOND_OR_MONEY_ETF,N,NOT_CORE_FOR_CURRENT_STAGE,N,N,NAME_KEYWORD_RULE
